          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             1.50000             0.60000             1.00000            15.29225             0.69518             0.48328                7670             0.23407                   1                   1
                   3                  10               32768             1.00000             1.50000             0.70000             1.00000            15.93399             1.32006             1.74255                5414             0.16522                   1                   1
                   3                  10               32768             1.00000             1.50000             0.80000             1.00000            16.00846             1.96681             3.86833                3591             0.10959                   1                   1
                   3                  10               32768             1.00000             1.55000             0.20000             1.00000            21.40134             4.07388            16.59646               25584             0.78076                   1                   1
                   3                  10               32768             1.00000             1.55000             0.30000             1.00000            16.86291             2.01987             4.07987               20330             0.62042                   1                   1
                   3                  10               32768             1.00000             1.55000             0.40000             1.00000            15.30468             0.87128             0.75913               15036             0.45886                   1                   1
                   3                  10               32768             1.00000             1.55000             0.60000             1.00000            15.22443             0.72349             0.52344                7275             0.22202                   1                   1
                   3                  10               32768             1.00000             1.55000             0.70000             1.00000            15.85438             1.24617             1.55293                4807             0.14670                   1                   1
                   3                  10               32768             1.00000             1.55000             0.80000             1.00000            17.00665             1.73437             3.00805                3160             0.09644                   1                   1
                   3                  10               32768             1.00000             1.60000             0.20000             1.00000            21.37733             4.06721            16.54219               25264             0.77100                   1                   1
                   3                  10               32768             1.00000             1.60000             0.30000             1.00000            16.82551             2.00572             4.02291               19746             0.60260                   1                   1
                   3                  10               32768             1.00000             1.60000             0.40000             1.00000            15.31837             0.85478             0.73065               14388             0.43909                   1                   1
                   3                  10               32768             1.00000             1.60000             0.60000             1.00000            15.28315             0.69144             0.47809                6609             0.20169                   1                   1
                   3                  10               32768             1.00000             1.60000             0.70000             1.00000            15.85492             1.34432             1.80719                4333             0.13223                   1                   1
                   3                  10               32768             1.00000             1.60000             0.80000             1.00000            16.45007             1.87729             3.52422                2958             0.09027                   1                   1
                   3                  10               32768             1.00000             1.65000             0.20000             1.00000            21.36270             4.05904            16.47584               24933             0.76089                   1                   1
                   3                  10               32768             1.00000             1.65000             0.30000             1.00000            16.83742             2.01186             4.04756               19245             0.58731                   1                   1
                   3                  10               32768             1.00000             1.65000             0.40000             1.00000            15.30770             0.85075             0.72377               13706             0.41827                   1                   1
                   3                  10               32768             1.00000             1.65000             0.60000             1.00000            15.30024             0.71226             0.50732                6239             0.19040                   1                   1
                   3                  10               32768             1.00000             1.65000             0.70000             1.00000            15.93767             1.24666             1.55416                4004             0.12219                   1                   1
                   3                  10               32768             1.00000             1.65000             0.80000             1.00000            16.86658             1.79709             3.22955                2529             0.07718                   1                   1
                   3                  10               32768             1.00000             1.70000             0.20000             1.00000            21.42211             4.06505            16.52465               24636             0.75183                   1                   1
                   3                  10               32768             1.00000             1.70000             0.30000             1.00000            16.85032             2.03754             4.15159               18764             0.57263                   1                   1
                   3                  10               32768             1.00000             1.70000             0.40000             1.00000            15.32977             0.85567             0.73217               13130             0.40070                   1                   1
                   3                  10               32768             1.00000             1.70000             0.60000             1.00000            15.24056             0.70167             0.49234                5814             0.17743                   1                   1
                   3                  10               32768             1.00000             1.70000             0.70000             1.00000            15.91479             1.28294             1.64594                3691             0.11264                   1                   1
                   3                  10               32768             1.00000             1.70000             0.80000             1.00000            17.04902             1.53731             2.36331                2368             0.07227                   1                   1
                   3                  10               32768             1.00000             1.75000             0.20000             1.00000            21.40663             4.03050            16.24492               24296             0.74146                   1                   1
