          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             1.95000             0.40000             1.00000            15.36457             0.88262             0.77902                8574             0.26166                   0                   1
                   3                  10               32768             1.00000             1.95000             0.60000             1.00000            15.24193             0.70725             0.50020                5954             0.18170                   0                   1
                   3                  10               32768             1.00000             1.95000             0.70000             1.00000            15.86688             1.27465             1.62474                5069             0.15469                   0                   1
                   3                  10               32768             1.00000             1.95000             0.80000             1.00000            16.72764             1.91273             3.65854                4314             0.13165                   0                   1
                   3                  10               32768             1.00000             2.00000             0.20000             1.00000            21.76087             4.06811            16.54955               13221             0.40347                   0                   1
                   3                  10               32768             1.00000             2.00000             0.30000             1.00000            16.95511             2.07421             4.30237               10120             0.30884                   0                   1
                   3                  10               32768             1.00000             2.00000             0.40000             1.00000            15.36444             0.88358             0.78072                8143             0.24850                   0                   1
                   3                  10               32768             1.00000             2.00000             0.60000             1.00000            15.30979             0.65437             0.42821                5632             0.17188                   0                   1
                   3                  10               32768             1.00000             2.00000             0.70000             1.00000            15.80156             1.33646             1.78613                4806             0.14667                   0                   1
                   3                  10               32768             1.00000             2.00000             0.80000             1.00000            16.81252             1.99597             3.98390                4014             0.12250                   0                   1
                   3                  10               32768             1.00000             2.05000             0.20000             1.00000            21.92616             4.10619            16.86076               12832             0.39160                   0                   1
                   3                  10               32768             1.00000             2.05000             0.30000             1.00000            16.96304             2.14016             4.58027                9808             0.29932                   0                   1
                   3                  10               32768             1.00000             2.05000             0.40000             1.00000            15.31570             0.90390             0.81703                7860             0.23987                   0                   1
                   3                  10               32768             1.00000             2.05000             0.60000             1.00000            15.26687             0.73576             0.54134                5356             0.16345                   0                   1
                   3                  10               32768             1.00000             2.05000             0.70000             1.00000            15.99342             1.34123             1.79891                4464             0.13623                   0                   1
                   3                  10               32768             1.00000             2.05000             0.80000             1.00000            16.49386             1.90487             3.62854                3964             0.12097                   0                   1
                   3                  10               32768             1.00000             2.10000             0.20000             1.00000            22.07298             4.19408            17.59034               12401             0.37845                   0                   1
                   3                  10               32768             1.00000             2.10000             0.30000             1.00000            16.94807             2.06121             4.24861                9469             0.28897                   0                   1
                   3                  10               32768             1.00000             2.10000             0.40000             1.00000            15.37462             0.88909             0.79047                7636             0.23303                   0                   1
                   3                  10               32768             1.00000             2.10000             0.60000             1.00000            15.23823             0.77217             0.59625                5136             0.15674                   0                   1
                   3                  10               32768             1.00000             2.10000             0.70000             1.00000            15.95168             1.22132             1.49161                4271             0.13034                   0                   1
                   3                  10               32768             1.00000             2.10000             0.80000             1.00000            16.63692             1.78992             3.20380                3661             0.11172                   0                   1
                   3                  10               32768             1.00000             2.15000             0.20000             1.00000            21.91018             4.25091            18.07024               12073             0.36844                   0                   1
                   3                  10               32768             1.00000             2.15000             0.30000             1.00000            17.00629             1.90636             3.63421                9217             0.28128                   0                   1
                   3                  10               32768             1.00000             2.15000             0.40000             1.00000            15.30777             0.90682             0.82232                7224             0.22046                   0                   1
                   3                  10               32768             1.00000             2.15000             0.60000             1.00000            15.20318             0.67898             0.46102                4901             0.14957                   0                   1
                   3                  10               32768             1.00000             2.15000             0.70000             1.00000            15.99883             1.19493             1.42787                4007             0.12228                   0                   1
                   3                  10               32768             1.00000             2.15000             0.80000             1.00000            16.67650             1.96451             3.85931                3518             0.10736                   0                   1
                   3                  10               32768             1.00000             2.20000             0.20000             1.00000            21.86755             4.07115            16.57423               11871             0.36227                   0                   1
                   3                  10               32768             1.00000             2.20000             0.30000             1.00000            17.06216             2.01233             4.04947                9004             0.27478                   0                   1
                   3                  10               32768             1.00000             2.20000             0.40000             1.00000            15.33745             0.81602             0.66589                6976             0.21289                   0                   1
                   3                  10               32768             1.00000             2.20000             0.60000             1.00000            15.24819             0.69544             0.48363                4662             0.14227                   0                   1
                   3                  10               32768             1.00000             2.20000             0.70000             1.00000            15.94905             1.34074             1.79759                3853             0.11758                   0                   1
                   3                  10               32768             1.00000             2.20000             0.80000             1.00000            16.41110             1.79384             3.21786                3371             0.10287                   0                   1
                   3                  10               32768             1.00000             2.25000             0.20000             1.00000            21.92244             3.97882            15.83103               11534             0.35199                   0                   1
                   3                  10               32768             1.00000             2.25000             0.30000             1.00000            16.87412             1.96492             3.86092                8448             0.25781                   0                   1
                   3                  10               32768             1.00000             2.25000             0.40000             1.00000            15.32429             0.87203             0.76044                6568             0.20044                   0                   1
                   3                  10               32768             1.00000             2.25000             0.60000             1.00000            15.19047             0.70205             0.49287                4349             0.13272                   0                   1
                   3                  10               32768             1.00000             2.25000             0.70000             1.00000            15.82655             1.42813             2.03957                3652             0.11145                   0                   1
                   3                  10               32768             1.00000             2.25000             0.80000             1.00000            16.97139             1.91323             3.66044                3037             0.09268                   0                   1
                   3                  10               32768             1.00000             2.30000             0.20000             1.00000            22.05673             4.16773            17.37000               11203             0.34189                   0                   1
                   3                  10               32768             1.00000             2.30000             0.30000             1.00000            16.99347             2.00510             4.02041                8208             0.25049                   0                   1
                   3                  10               32768             1.00000             2.30000             0.40000             1.00000            15.38131             0.86540             0.74892                6382             0.19476                   0                   1
                   3                  10               32768             1.00000             2.30000             0.60000             1.00000            15.33546             0.73707             0.54328                4098             0.12506                   0                   1
                   3                  10               32768             1.00000             2.30000             0.70000             1.00000            15.83178             1.35636             1.83972                3469             0.10587                   0                   1
                   3                  10               32768             1.00000             2.30000             0.80000             1.00000            16.66122             1.98005             3.92059                2865             0.08743                   0                   1
                   3                  10               32768             1.00000             2.35000             0.20000             1.00000            21.80645             4.15170            17.23658               10884             0.33215                   0                   1
                   3                  10               32768             1.00000             2.35000             0.30000             1.00000            16.87810             2.04642             4.18784                7945             0.24246                   0                   1
                   3                  10               32768             1.00000             2.35000             0.40000             1.00000            15.34786             0.84100             0.70728                6153             0.18777                   0                   1
                   3                  10               32768             1.00000             2.35000             0.60000             1.00000            15.27204             0.72530             0.52606                3882             0.11847                   0                   1
                   3                  10               32768             1.00000             2.35000             0.70000             1.00000            15.96307             1.42602             2.03355                3167             0.09665                   0                   1
                   3                  10               32768             1.00000             2.35000             0.80000             1.00000            16.75691             1.71488             2.94080                2714             0.08282                   0                   1
                   3                  10               32768             1.00000             2.40000             0.20000             1.00000            21.68304             4.13132            17.06780               10521             0.32108                   0                   1
                   3                  10               32768             1.00000             2.40000             0.30000             1.00000            16.95816             1.96578             3.86430                7763             0.23691                   0                   1
                   3                  10               32768             1.00000             2.40000             0.40000             1.00000            15.28181             0.77505             0.60070                5842             0.17828                   0                   1
                   3                  10               32768             1.00000             2.40000             0.60000             1.00000            15.28021             0.70047             0.49065                3730             0.11383                   0                   1
                   3                  10               32768             1.00000             2.40000             0.70000             1.00000            15.91343             1.41769             2.00985                3135             0.09567                   0                   1
                   3                  10               32768             1.00000             2.40000             0.80000             1.00000            16.73196             2.00537             4.02151                2584             0.07886                   0                   1
                   3                  10               32768             1.00000             2.45000             0.20000             1.00000            22.21775             4.27508            18.27628               10267             0.31332                   0                   1
                   3                  10               32768             1.00000             2.45000             0.30000             1.00000            16.97750             2.06710             4.27291                7439             0.22702                   0                   1
                   3                  10               32768             1.00000             2.45000             0.40000             1.00000            15.37299             0.81767             0.66858                5726             0.17474                   0                   1
                   3                  10               32768             1.00000             2.45000             0.60000             1.00000            15.25786             0.72822             0.53030                3535             0.10788                   0                   1
                   3                  10               32768             1.00000             2.45000             0.70000             1.00000            15.92398             1.45667             2.12189                2911             0.08884                   0                   1
                   3                  10               32768             1.00000             2.45000             0.80000             1.00000            16.70992             1.73709             3.01748                2487             0.07590                   0                   1
                   3                  10               32768             1.00000             2.50000             0.20000             1.00000            21.78852             4.14893            17.21365                9955             0.30380                   0                   1
                   3                  10               32768             1.00000             2.50000             0.30000             1.00000            16.93747             2.12164             4.50137                7175             0.21896                   0                   1
                   3                  10               32768             1.00000             2.50000             0.40000             1.00000            15.33769             0.84935             0.72140                5410             0.16510                   0                   1
                   3                  10               32768             1.00000             2.50000             0.60000             1.00000            15.16291             0.74029             0.54803                3502             0.10687                   0                   1
                   3                  10               32768             1.00000             2.50000             0.70000             1.00000            15.69771             1.36685             1.86829                2831             0.08640                   0                   1
                   3                  10               32768             1.00000             2.50000             0.80000             1.00000            16.42194             1.99422             3.97691                2400             0.07324                   0                   1
                   3                  10               32768             1.00000             2.55000             0.20000             1.00000            21.72612             4.04106            16.33015                9645             0.29434                   0                   1
                   3                  10               32768             1.00000             2.55000             0.30000             1.00000            17.01485             2.06104             4.24788                6946             0.21198                   0                   1
                   3                  10               32768             1.00000             2.55000             0.40000             1.00000            15.27885             0.85202             0.72595                5228             0.15955                   0                   1
                   3                  10               32768             1.00000             2.55000             0.60000             1.00000            15.28227             0.73259             0.53669                3257             0.09940                   0                   1
                   3                  10               32768             1.00000             2.55000             0.70000             1.00000            15.88772             1.34351             1.80503                2630             0.08026                   0                   1
                   3                  10               32768             1.00000             2.55000             0.80000             1.00000            16.82352             1.69848             2.88483                2202             0.06720                   0                   1
                   3                  10               32768             1.00000             2.60000             0.20000             1.00000            21.96196             4.36345            19.03966                9352             0.28540                   0                   1
                   3                  10               32768             1.00000             2.60000             0.30000             1.00000            16.90843             2.20930             4.88101                6608             0.20166                   0                   1
                   3                  10               32768             1.00000             2.60000             0.40000             1.00000            15.39756             0.86848             0.75425                5034             0.15363                   0                   1
                   3                  10               32768             1.00000             2.60000             0.60000             1.00000            15.28280             0.72306             0.52282                2935             0.08957                   0                   1
                   3                  10               32768             1.00000             2.60000             0.70000             1.00000            15.65964             1.23626             1.52835                2569             0.07840                   0                   1
                   3                  10               32768             1.00000             2.60000             0.80000             1.00000            16.65241             1.86434             3.47577                2061             0.06290                   0                   1
                   3                  10               32768             1.00000             2.65000             0.20000             1.00000            21.46648             4.07291            16.58862                9054             0.27631                   0                   1
                   3                  10               32768             1.00000             2.65000             0.30000             1.00000            16.86930             2.09136             4.37378                6345             0.19363                   0                   1
                   3                  10               32768             1.00000             2.65000             0.40000             1.00000            15.41222             0.86632             0.75050                4867             0.14853                   0                   1
                   3                  10               32768             1.00000             2.65000             0.60000             1.00000            15.22359             0.65740             0.43218                2943             0.08981                   0                   1
                   3                  10               32768             1.00000             2.65000             0.70000             1.00000            15.65957             1.20779             1.45875                2451             0.07480                   0                   1
                   3                  10               32768             1.00000             2.65000             0.80000             1.00000            16.69987             1.84280             3.39590                1969             0.06009                   0                   1
                   3                  10               32768             1.00000             2.70000             0.20000             1.00000            21.85506             4.21523            17.76818                8903             0.27170                   0                   1
                   3                  10               32768             1.00000             2.70000             0.30000             1.00000            17.11430             2.04783             4.19361                6197             0.18912                   0                   1
                   3                  10               32768             1.00000             2.70000             0.40000             1.00000            15.33044             0.84635             0.71630                4506             0.13751                   0                   1
                   3                  10               32768             1.00000             2.70000             0.60000             1.00000            15.23444             0.77168             0.59549                2818             0.08600                   0                   1
                   3                  10               32768             1.00000             2.70000             0.70000             1.00000            15.91715             1.33716             1.78800                2241             0.06839                   0                   1
                   3                  10               32768             1.00000             2.70000             0.80000             1.00000            16.69783             1.64479             2.70533                1847             0.05637                   0                   1
                   3                  10               32768             1.00000             2.75000             0.20000             1.00000            21.85121             4.04081            16.32817                8607             0.26266                   0                   1
                   3                  10               32768             1.00000             2.75000             0.30000             1.00000            16.99733             2.17324             4.72297                6050             0.18463                   0                   1
                   3                  10               32768             1.00000             2.75000             0.40000             1.00000            15.38108             0.85400             0.72931                4470             0.13641                   0                   1
                   3                  10               32768             1.00000             2.75000             0.60000             1.00000            15.23814             0.74163             0.55002                2732             0.08337                   0                   1
                   3                  10               32768             1.00000             2.75000             0.70000             1.00000            15.82391             1.33836             1.79122                2155             0.06577                   0                   1
                   3                  10               32768             1.00000             2.75000             0.80000             1.00000            16.96220             1.81530             3.29532                1723             0.05258                   0                   1
                   3                  10               32768             1.00000             2.80000             0.20000             1.00000            21.93613             4.14034            17.14244                8239             0.25143                   0                   1
                   3                  10               32768             1.00000             2.80000             0.30000             1.00000            17.06327             2.01256             4.05040                5787             0.17661                   0                   1
                   3                  10               32768             1.00000             2.80000             0.40000             1.00000            15.34328             0.87398             0.76384                4176             0.12744                   0                   1
                   3                  10               32768             1.00000             2.80000             0.60000             1.00000            15.13393             0.73420             0.53905                2610             0.07965                   0                   1
                   3                  10               32768             1.00000             2.80000             0.70000             1.00000            16.07956             1.16671             1.36122                2025             0.06180                   0                   1
                   3                  10               32768             1.00000             2.80000             0.80000             1.00000            16.87051             1.88649             3.55883                1679             0.05124                   0                   1
                   3                  10               32768             1.00000             2.85000             0.20000             1.00000            21.70760             4.13188            17.07244                8016             0.24463                   0                   1
                   3                  10               32768             1.00000             2.85000             0.30000             1.00000            16.89843             2.11050             4.45421                5538             0.16901                   0                   1
                   3                  10               32768             1.00000             2.85000             0.40000             1.00000            15.41021             0.84037             0.70622                4138             0.12628                   0                   1
                   3                  10               32768             1.00000             2.85000             0.60000             1.00000            15.25104             0.72469             0.52518                2336             0.07129                   0                   1
                   3                  10               32768             1.00000             2.85000             0.70000             1.00000            15.80658             1.35139             1.82625                1969             0.06009                   0                   1
                   3                  10               32768             1.00000             2.85000             0.80000             1.00000            16.67570             2.03129             4.12615                1631             0.04977                   0                   1
                   3                  10               32768             1.00000             2.90000             0.20000             1.00000            21.75775             3.97710            15.81729                7828             0.23889                   0                   1
                   3                  10               32768             1.00000             2.90000             0.30000             1.00000            16.84899             2.07254             4.29544                5275             0.16098                   0                   1
                   3                  10               32768             1.00000             2.90000             0.40000             1.00000            15.31698             0.86518             0.74853                3850             0.11749                   0                   1
                   3                  10               32768             1.00000             2.90000             0.60000             1.00000            15.21848             0.72861             0.53087                2349             0.07169                   0                   1
                   3                  10               32768             1.00000             2.90000             0.70000             1.00000            16.06848             1.28207             1.64370                1750             0.05341                   0                   1
                   3                  10               32768             1.00000             2.90000             0.80000             1.00000            16.85397             1.82435             3.32824                1498             0.04572                   0                   1
                   3                  10               32768             1.00000             2.95000             0.20000             1.00000            21.74953             4.05706            16.45971                7618             0.23248                   0                   1
                   3                  10               32768             1.00000             2.95000             0.30000             1.00000            17.01918             2.10095             4.41400                5163             0.15756                   0                   1
                   3                  10               32768             1.00000             2.95000             0.40000             1.00000            15.33858             0.87574             0.76691                3760             0.11475                   0                   1
                   3                  10               32768             1.00000             2.95000             0.60000             1.00000            15.33951             0.66129             0.43730                2091             0.06381                   0                   1
                   3                  10               32768             1.00000             2.95000             0.70000             1.00000            15.89107             1.47378             2.17202                1704             0.05200                   0                   1
                   3                  10               32768             1.00000             2.95000             0.80000             1.00000            16.56068             2.07461             4.30399                1443             0.04404                   0                   1
                   3                  10               32768             1.00000             3.00000             0.20000             1.00000            21.74906             3.86071            14.90510                7436             0.22693                   0                   1
                   3                  10               32768             1.00000             3.00000             0.30000             1.00000            17.09860             2.06571             4.26717                4952             0.15112                   0                   1
                   3                  10               32768             1.00000             3.00000             0.40000             1.00000            15.32162             0.86479             0.74786                3501             0.10684                   0                   1
                   3                  10               32768             1.00000             3.00000             0.60000             1.00000            15.29625             0.74163             0.55001                1955             0.05966                   0                   1
                   3                  10               32768             1.00000             3.00000             0.70000             1.00000            15.87761             1.40401             1.97124                1733             0.05289                   0                   1
                   3                  10               32768             1.00000             3.00000             0.80000             1.00000            16.56904             1.63415             2.67044                1400             0.04272                   0                   1
                   3                  10               32768             1.00000             3.05000             0.20000             1.00000            22.09625             4.23304            17.91864                7262             0.22162                   0                   1
                   3                  10               32768             1.00000             3.05000             0.30000             1.00000            16.93958             1.91795             3.67853                4676             0.14270                   0                   1
                   3                  10               32768             1.00000             3.05000             0.40000             1.00000            15.30138             0.83654             0.69979                3336             0.10181                   0                   1
                   3                  10               32768             1.00000             3.05000             0.60000             1.00000            15.32483             0.70702             0.49988                2019             0.06161                   0                   1
                   3                  10               32768             1.00000             3.05000             0.70000             1.00000            15.79208             1.33073             1.77083                1639             0.05002                   0                   1
                   3                  10               32768             1.00000             3.05000             0.80000             1.00000            16.80061             1.82213             3.32017                1322             0.04034                   0                   1
                   3                  10               32768             1.00000             3.10000             0.20000             1.00000            21.69740             3.99130            15.93048                7126             0.21747                   0                   1
                   3                  10               32768             1.00000             3.10000             0.30000             1.00000            16.78367             1.98810             3.95254                4542             0.13861                   0                   1
                   3                  10               32768             1.00000             3.10000             0.40000             1.00000            15.45431             0.92896             0.86296                3412             0.10413                   0                   1
                   3                  10               32768             1.00000             3.10000             0.60000             1.00000            15.38942             0.70239             0.49336                1814             0.05536                   0                   1
                   3                  10               32768             1.00000             3.10000             0.70000             1.00000            15.98784             1.39001             1.93213                1541             0.04703                   0                   1
                   3                  10               32768             1.00000             3.10000             0.80000             1.00000            16.75980             1.85480             3.44027                1273             0.03885                   0                   1
                   3                  10               32768             1.00000             3.15000             0.20000             1.00000            21.37842             3.99594            15.96751                6763             0.20639                   0                   1
                   3                  10               32768             1.00000             3.15000             0.30000             1.00000            16.86613             2.04041             4.16325                4349             0.13272                   0                   1
                   3                  10               32768             1.00000             3.15000             0.40000             1.00000            15.35377             0.84321             0.71101                3122             0.09528                   0                   1
                   3                  10               32768             1.00000             3.15000             0.60000             1.00000            15.20851             0.72389             0.52402                1837             0.05606                   0                   1
                   3                  10               32768             1.00000             3.15000             0.70000             1.00000            16.25930             1.39328             1.94124                1388             0.04236                   0                   1
                   3                  10               32768             1.00000             3.15000             0.80000             1.00000            16.90319             1.86319             3.47147                1188             0.03625                   0                   1
                   3                  10               32768             1.00000             3.20000             0.20000             1.00000            21.47784             4.13384            17.08860                6590             0.20111                   0                   1
                   3                  10               32768             1.00000             3.20000             0.30000             1.00000            17.08661             2.08419             4.34386                4351             0.13278                   0                   1
                   3                  10               32768             1.00000             3.20000             0.40000             1.00000            15.51291             0.90736             0.82329                3197             0.09756                   0                   1
                   3                  10               32768             1.00000             3.20000             0.60000             1.00000            15.25625             0.71319             0.50865                1716             0.05237                   0                   1
                   3                  10               32768             1.00000             3.20000             0.70000             1.00000            15.94891             1.37378             1.88727                1385             0.04227                   0                   1
                   3                  10               32768             1.00000             3.20000             0.80000             1.00000            16.72679             2.13694             4.56649                1145             0.03494                   0                   1
                   3                  10               32768             1.00000             3.25000             0.20000             1.00000            21.42280             4.00703            16.05631                6375             0.19455                   0                   1
                   3                  10               32768             1.00000             3.25000             0.30000             1.00000            17.00084             2.13734             4.56820                4111             0.12546                   0                   1
                   3                  10               32768             1.00000             3.25000             0.40000             1.00000            15.32392             0.87984             0.77412                2894             0.08832                   0                   1
                   3                  10               32768             1.00000             3.25000             0.60000             1.00000            15.27628             0.73854             0.54543                1692             0.05164                   0                   1
                   3                  10               32768             1.00000             3.25000             0.70000             1.00000            15.48918             1.47630             2.17947                1438             0.04388                   0                   1
                   3                  10               32768             1.00000             3.25000             0.80000             1.00000            16.65142             1.71370             2.93675                1107             0.03378                   0                   1
                   3                  10               32768             1.00000             3.30000             0.20000             1.00000            21.59296             3.84323            14.77045                6218             0.18976                   0                   1
                   3                  10               32768             1.00000             3.30000             0.30000             1.00000            16.62521             1.82315             3.32386                3896             0.11890                   0                   1
                   3                  10               32768             1.00000             3.30000             0.40000             1.00000            15.38954             0.82374             0.67855                2831             0.08640                   0                   1
                   3                  10               32768             1.00000             3.30000             0.60000             1.00000            15.14469             0.67821             0.45996                1625             0.04959                   0                   1
                   3                  10               32768             1.00000             3.30000             0.70000             1.00000            15.31610             1.51734             2.30233                1406             0.04291                   0                   1
                   3                  10               32768             1.00000             3.30000             0.80000             1.00000            16.59965             1.70490             2.90670                1074             0.03278                   0                   1
                   3                  10               32768             1.00000             3.35000             0.20000             1.00000            21.58615             4.00670            16.05363                6042             0.18439                   0                   1
                   3                  10               32768             1.00000             3.35000             0.30000             1.00000            16.95460             2.01684             4.06765                3845             0.11734                   0                   1
                   3                  10               32768             1.00000             3.35000             0.40000             1.00000            15.32349             0.85859             0.73718                2722             0.08307                   0                   1
                   3                  10               32768             1.00000             3.35000             0.60000             1.00000            15.28942             0.67047             0.44953                1511             0.04611                   0                   1
                   3                  10               32768             1.00000             3.35000             0.70000             1.00000            15.73725             1.26733             1.60614                1296             0.03955                   0                   1
                   3                  10               32768             1.00000             3.35000             0.80000             1.00000            16.73670             1.92043             3.68804                1016             0.03101                   0                   1
                   3                  10               32768             1.00000             3.40000             0.20000             1.00000            21.51094             4.03293            16.26455                5833             0.17801                   0                   1
                   3                  10               32768             1.00000             3.40000             0.30000             1.00000            16.90200             1.88630             3.55814                3714             0.11334                   0                   1
                   3                  10               32768             1.00000             3.40000             0.40000             1.00000            15.22616             0.85407             0.72943                2542             0.07758                   0                   1
                   3                  10               32768             1.00000             3.40000             0.60000             1.00000            15.29263             0.69168             0.47842                1509             0.04605                   0                   1
                   3                  10               32768             1.00000             3.40000             0.70000             1.00000            15.84640             1.33782             1.78977                1182             0.03607                   0                   1
                   3                  10               32768             1.00000             3.40000             0.80000             1.00000            17.31558             1.80530             3.25909                 900             0.02747                   0                   1
                   3                  10               32768             1.00000             3.45000             0.20000             1.00000            21.76216             4.19811            17.62411                5675             0.17319                   0                   1
                   3                  10               32768             1.00000             3.45000             0.30000             1.00000            17.23255             1.96353             3.85543                3708             0.11316                   0                   1
                   3                  10               32768             1.00000             3.45000             0.40000             1.00000            15.14434             0.82447             0.67976                2360             0.07202                   0                   1
                   3                  10               32768             1.00000             3.45000             0.60000             1.00000            15.31989             0.68849             0.47401                1427             0.04355                   0                   1
                   3                  10               32768             1.00000             3.45000             0.70000             1.00000            15.68688             1.47632             2.17953                1127             0.03439                   0                   1
                   3                  10               32768             1.00000             3.45000             0.80000             1.00000            16.97544             1.90444             3.62688                 905             0.02762                   0                   1
                   3                  10               32768             1.00000             3.50000             0.20000             1.00000            21.94619             3.99552            15.96420                5532             0.16882                   0                   1
                   3                  10               32768             1.00000             3.50000             0.30000             1.00000            16.98554             2.06977             4.28395                3479             0.10617                   0                   1
                   3                  10               32768             1.00000             3.50000             0.40000             1.00000            15.09469             0.84063             0.70665                2213             0.06754                   0                   1
                   3                  10               32768             1.00000             3.50000             0.60000             1.00000            15.18042             0.81465             0.66365                1406             0.04291                   0                   1
                   3                  10               32768             1.00000             3.50000             0.70000             1.00000            15.77175             1.29395             1.67429                1059             0.03232                   0                   1
                   3                  10               32768             1.00000             3.50000             0.80000             1.00000            17.03523             1.94380             3.77835                 878             0.02679                   0                   1
                   3                  10               32768             1.00000             3.55000             0.20000             1.00000            21.77232             4.07013            16.56592                5420             0.16541                   0                   1
                   3                  10               32768             1.00000             3.55000             0.30000             1.00000            17.03639             2.20618             4.86722                3380             0.10315                   0                   1
                   3                  10               32768             1.00000             3.55000             0.40000             1.00000            15.21867             0.75355             0.56783                2269             0.06924                   0                   1
                   3                  10               32768             1.00000             3.55000             0.60000             1.00000            15.14450             0.69016             0.47631                1372             0.04187                   0                   1
                   3                  10               32768             1.00000             3.55000             0.70000             1.00000            15.88144             1.37204             1.88249                1029             0.03140                   0                   1
                   3                  10               32768             1.00000             3.55000             0.80000             1.00000            16.16469             2.28574             5.22460                 909             0.02774                   0                   1
                   3                  10               32768             1.00000             3.60000             0.20000             1.00000            21.63515             4.02745            16.22035                5229             0.15958                   0                   1
                   3                  10               32768             1.00000             3.60000             0.30000             1.00000            16.96653             1.91562             3.66960                3234             0.09869                   0                   1
                   3                  10               32768             1.00000             3.60000             0.40000             1.00000            15.40606             0.92564             0.85681                2212             0.06750                   0                   1
                   3                  10               32768             1.00000             3.60000             0.60000             1.00000            15.29167             0.71290             0.50823                1256             0.03833                   0                   1
                   3                  10               32768             1.00000             3.60000             0.70000             1.00000            15.96092             1.21926             1.48661                 973             0.02969                   0                   1
                   3                  10               32768             1.00000             3.60000             0.80000             1.00000            16.37692             1.98196             3.92815                 857             0.02615                   0                   1
                   3                  10               32768             1.00000             3.65000             0.20000             1.00000            21.58769             3.72170            13.85103                5073             0.15482                   0                   1
                   3                  10               32768             1.00000             3.65000             0.30000             1.00000            17.22774             2.18047             4.75444                3139             0.09579                   0                   1
                   3                  10               32768             1.00000             3.65000             0.40000             1.00000            15.27682             0.91421             0.83578                2111             0.06442                   0                   1
                   3                  10               32768             1.00000             3.65000             0.60000             1.00000            15.31144             0.68405             0.46792                1166             0.03558                   0                   1
                   3                  10               32768             1.00000             3.65000             0.70000             1.00000            15.87111             1.24765             1.55662                 945             0.02884                   0                   1
                   3                  10               32768             1.00000             3.65000             0.80000             1.00000            16.17617             1.62610             2.64421                 814             0.02484                   0                   1
                   3                  10               32768             1.00000             3.70000             0.20000             1.00000            22.23808             4.42640            19.59304                4928             0.15039                   0                   1
                   3                  10               32768             1.00000             3.70000             0.30000             1.00000            17.32850             2.01033             4.04143                3167             0.09665                   0                   1
                   3                  10               32768             1.00000             3.70000             0.40000             1.00000            15.06927             0.79876             0.63802                1905             0.05814                   0                   1
                   3                  10               32768             1.00000             3.70000             0.60000             1.00000            15.40882             0.72907             0.53154                1099             0.03354                   0                   1
                   3                  10               32768             1.00000             3.70000             0.70000             1.00000            15.84414             1.34953             1.82123                 913             0.02786                   0                   1
                   3                  10               32768             1.00000             3.70000             0.80000             1.00000            15.89042             2.01274             4.05111                 785             0.02396                   0                   1
                   3                  10               32768             1.00000             3.75000             0.20000             1.00000            21.60810             3.90671            15.26241                4799             0.14645                   0                   1
                   3                  10               32768             1.00000             3.75000             0.30000             1.00000            16.86071             2.12247             4.50486                2906             0.08868                   0                   1
                   3                  10               32768             1.00000             3.75000             0.40000             1.00000            15.18275             0.85404             0.72938                1867             0.05698                   0                   1
                   3                  10               32768             1.00000             3.75000             0.60000             1.00000            15.41042             0.85949             0.73873                1047             0.03195                   0                   1
                   3                  10               32768             1.00000             3.75000             0.70000             1.00000            15.56960             1.66467             2.77112                 921             0.02811                   0                   1
                   3                  10               32768             1.00000             3.75000             0.80000             1.00000            16.25268             1.79166             3.21006                 762             0.02325                   0                   1
                   3                  10               32768             1.00000             3.80000             0.20000             1.00000            21.66139             4.27020            18.23463                4576             0.13965                   0                   1
                   3                  10               32768             1.00000             3.80000             0.30000             1.00000            16.69723             2.14725             4.61066                2698             0.08234                   0                   1
                   3                  10               32768             1.00000             3.80000             0.40000             1.00000            15.21269             0.83526             0.69765                1861             0.05679                   0                   1
                   3                  10               32768             1.00000             3.80000             0.60000             1.00000            15.19484             0.72889             0.53128                1026             0.03131                   0                   1
                   3                  10               32768             1.00000             3.80000             0.70000             1.00000            15.56131             1.48082             2.19282                 891             0.02719                   0                   1
                   3                  10               32768             1.00000             3.80000             0.80000             1.00000            16.50659             1.89966             3.60870                 706             0.02155                   0                   1
                   3                  10               32768             1.00000             3.85000             0.20000             1.00000            22.19101             4.19452            17.59398                4525             0.13809                   0                   1
                   3                  10               32768             1.00000             3.85000             0.30000             1.00000            16.72863             2.07587             4.30922                2720             0.08301                   0                   1
                   3                  10               32768             1.00000             3.85000             0.40000             1.00000            15.18012             0.80557             0.64895                1744             0.05322                   0                   1
                   3                  10               32768             1.00000             3.85000             0.60000             1.00000            15.32918             0.73199             0.53580                 999             0.03049                   0                   1
                   3                  10               32768             1.00000             3.85000             0.70000             1.00000            15.83712             1.36827             1.87217                 820             0.02502                   0                   1
                   3                  10               32768             1.00000             3.85000             0.80000             1.00000            16.86483             1.57508             2.48088                 610             0.01862                   0                   1
                   3                  10               32768             1.00000             3.90000             0.20000             1.00000            21.67256             4.04318            16.34729                4315             0.13168                   0                   1
                   3                  10               32768             1.00000             3.90000             0.30000             1.00000            16.52872             2.15266             4.63396                2524             0.07703                   0                   1
                   3                  10               32768             1.00000             3.90000             0.40000             1.00000            15.39363             0.84031             0.70612                1789             0.05460                   0                   1
