          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                   1               65536             1.00000             1.00000             1.00909             1.00000             1.88870             0.92730             0.85989               23171             0.35356                   0                   1
                   3                   1               65536             1.00000             1.00000             1.00909             1.00000             1.88870             0.92730             0.85989               23171             0.35356                   0                   0
                   3                   1               65536             1.00000             1.00000             1.01919             1.00000             1.90715             0.93281             0.87014               22935             0.34996                   0                   1
                   3                   1               65536             1.00000             1.00000             1.01919             1.00000             1.90715             0.93281             0.87014               22935             0.34996                   0                   0
                   3                   1               65536             1.00000             1.00000             1.02929             1.00000             1.91112             0.95738             0.91659               22715             0.34660                   0                   1
                   3                   1               65536             1.00000             1.00000             1.02929             1.00000             1.91112             0.95738             0.91659               22715             0.34660                   0                   0
                   3                   1               65536             1.00000             1.00000             1.03939             1.00000             1.92562             0.97138             0.94358               22631             0.34532                   0                   1
                   3                   1               65536             1.00000             1.00000             1.03939             1.00000             1.92562             0.97138             0.94358               22631             0.34532                   0                   0
                   3                   1               65536             1.00000             1.00000             1.04949             1.00000             1.94432             0.97799             0.95646               22439             0.34239                   0                   1
                   3                   1               65536             1.00000             1.00000             1.04949             1.00000             1.94432             0.97799             0.95646               22439             0.34239                   0                   0
                   3                   1               65536             1.00000             1.00000             1.05960             1.00000             1.93865             1.00649             1.01302               22520             0.34363                   0                   1
                   3                   1               65536             1.00000             1.00000             1.05960             1.00000             1.93865             1.00649             1.01302               22520             0.34363                   0                   0
                   3                   1               65536             1.00000             1.00000             1.06970             1.00000             1.94926             1.02531             1.05125               22203             0.33879                   0                   1
                   3                   1               65536             1.00000             1.00000             1.06970             1.00000             1.94926             1.02531             1.05125               22203             0.33879                   0                   0
                   3                   1               65536             1.00000             1.00000             1.07980             1.00000             1.98047             1.02727             1.05528               22131             0.33769                   0                   1
                   3                   1               65536             1.00000             1.00000             1.07980             1.00000             1.98047             1.02727             1.05528               22131             0.33769                   0                   0
                   3                   1               65536             1.00000             1.00000             1.08990             1.00000             1.97560             1.07625             1.15831               21990             0.33554                   0                   1
                   3                   1               65536             1.00000             1.00000             1.08990             1.00000             1.97560             1.07625             1.15831               21990             0.33554                   0                   0
                   3                   1               65536             1.00000             1.00000             1.10000             1.00000             1.97330             1.08436             1.17584               21799             0.33263                   0                   1
                   3                   1               65536             1.00000             1.00000             1.10000             1.00000             1.97330             1.08436             1.17584               21799             0.33263                   0                   0
